id_usuario,id_ativo,nome,sistema_operacional_e_versao
5231,10497,Notebook,Windows 10
5231,10498,MacBook,macOS Monterey
5231,10499,MacBook,macOS Monterey
5232,10500,Celular,Android 13
5232,10501,Servidor,Ubuntu 20.04
5233,10502,MacBook,macOS Ventura
5233,10503,Servidor,Ubuntu 22.04
5233,10504,Servidor,Ubuntu 22.04
5234,10505,Servidor,Ubuntu 20.04
5234,10506,Servidor,Ubuntu 20.04
5234,10507,iPhone,iOS 17
5235,10508,MacBook,macOS Monterey
5236,10509,Notebook,Windows 10
5236,10510,Celular,Android 14
5237,10511,Notebook,Windows 10
5237,10512,MacBook,macOS Monterey
5238,10513,Notebook,Windows 10
5238,10514,Servidor,Ubuntu 22.04
5238,10515,MacBook,macOS Ventura
5239,10516,iPhone,iOS 17
5239,10517,iPhone,iOS 17
5240,10518,MacBook,macOS Ventura
5240,10519,Notebook,Windows 10
5241,10520,Servidor,Ubuntu 20.04
5241,10521,MacBook,macOS Ventura
5242,10522,Notebook,Windows 11
5243,10523,Servidor,Ubuntu 22.04
5243,10524,Servidor,Ubuntu 20.04
5243,10525,Servidor,Ubuntu 22.04
5244,10526,Servidor,Ubuntu 22.04
5244,10527,iPhone,iOS 16
5244,10528,Servidor,Ubuntu 20.04
5245,10529,Celular,Android 13
5246,10530,MacBook,macOS Monterey
5247,10531,iPhone,iOS 16
5247,10532,Servidor,Ubuntu 22.04
5248,10533,Servidor,Ubuntu 20.04
5249,10534,iPhone,iOS 17
5249,10535,Celular,Android 14
5250,10536,Notebook,Windows 11
5250,10537,Celular,Android 14
5250,10538,MacBook,macOS Ventura
5251,10539,iPhone,iOS 17
5251,10540,Celular,Android 14
5252,10541,Celular,Android 14
5252,10542,Servidor,Ubuntu 20.04
5253,10543,Servidor,Ubuntu 20.04
5253,10544,Notebook,Windows 11
5254,10545,Celular,Android 13
5254,10546,Servidor,Ubuntu 20.04
5254,10547,Notebook,Windows 11
5255,10548,Servidor,Ubuntu 22.04
5256,10549,iPhone,iOS 16
5256,10550,Notebook,Windows 11
5256,10551,iPhone,iOS 17
5257,10552,iPhone,iOS 17
5257,10553,Notebook,Windows 10
5257,10554,Celular,Android 13
5258,10555,iPhone,iOS 16
5258,10556,Celular,Android 13
5259,10557,MacBook,macOS Monterey
5259,10558,MacBook,macOS Monterey
5260,10559,Servidor,Ubuntu 20.04
5261,10560,Servidor,Ubuntu 20.04
5261,10561,Celular,Android 13
5262,10562,iPhone,iOS 17
5262,10563,Servidor,Ubuntu 20.04
5262,10564,Notebook,Windows 10
5263,10565,Celular,Android 13
5263,10566,Notebook,Windows 10
5264,10567,Servidor,Ubuntu 20.04
5264,10568,Notebook,Windows 10
5265,10569,Celular,Android 14
5266,10570,MacBook,macOS Ventura
5266,10571,iPhone,iOS 16
5267,10572,Celular,Android 13
5267,10573,Servidor,Ubuntu 22.04
5267,10574,Servidor,Ubuntu 20.04
5268,10575,Celular,Android 13
5268,10576,Servidor,Ubuntu 22.04
5268,10577,iPhone,iOS 16
5269,10578,Servidor,Ubuntu 22.04
5270,10579,Celular,Android 14
5270,10580,Notebook,Windows 11
5271,10581,iPhone,iOS 17
5271,10582,Servidor,Ubuntu 22.04
5271,10583,Celular,Android 13
5272,10584,Notebook,Windows 10
5272,10585,Servidor,Ubuntu 20.04
5272,10586,Celular,Android 14
5273,10587,Celular,Android 14
5274,10588,iPhone,iOS 17
5275,10589,Servidor,Ubuntu 20.04
5275,10590,Notebook,Windows 10
5275,10591,Celular,Android 13
5276,10592,iPhone,iOS 16
5276,10593,Celular,Android 14
5276,10594,Servidor,Ubuntu 22.04
5277,10595,MacBook,macOS Monterey
5277,10596,Celular,Android 13
5278,10597,MacBook,macOS Monterey
5278,10598,Celular,Android 14
5279,10599,Celular,Android 13
5279,10600,iPhone,iOS 17
5279,10601,iPhone,iOS 17
5280,10602,MacBook,macOS Monterey
5281,10603,iPhone,iOS 16
5282,10604,Notebook,Windows 11
5282,10605,MacBook,macOS Monterey
5282,10606,MacBook,macOS Monterey
5283,10607,iPhone,iOS 17
5284,10608,MacBook,macOS Monterey
5285,10609,Celular,Android 13
5285,10610,Notebook,Windows 11
5285,10611,Servidor,Ubuntu 20.04
5286,10612,MacBook,macOS Monterey
5287,10613,Servidor,Ubuntu 20.04
5287,10614,Notebook,Windows 10
5287,10615,Servidor,Ubuntu 20.04
5288,10616,iPhone,iOS 17
5289,10617,iPhone,iOS 16
5289,10618,MacBook,macOS Ventura
5290,10619,Notebook,Windows 10
5291,10620,MacBook,macOS Monterey
5291,10621,Notebook,Windows 10
5291,10622,iPhone,iOS 16
5292,10623,Servidor,Ubuntu 22.04
5293,10624,Notebook,Windows 11
5293,10625,Servidor,Ubuntu 20.04
5293,10626,Servidor,Ubuntu 22.04
5294,10627,Servidor,Ubuntu 22.04
5295,10628,Celular,Android 14
5296,10629,MacBook,macOS Monterey
5297,10630,Notebook,Windows 11
5297,10631,Servidor,Ubuntu 20.04
5298,10632,Servidor,Ubuntu 20.04
5299,10633,Celular,Android 14
5299,10634,MacBook,macOS Monterey
5299,10635,Servidor,Ubuntu 20.04
5300,10636,Celular,Android 14
5301,10637,iPhone,iOS 16
5301,10638,Servidor,Ubuntu 22.04
5301,10639,Notebook,Windows 10
5302,10640,MacBook,macOS Ventura
5302,10641,MacBook,macOS Monterey
5302,10642,iPhone,iOS 16
5303,10643,Servidor,Ubuntu 22.04
5304,10644,Notebook,Windows 11
5305,10645,Celular,Android 13
5305,10646,Notebook,Windows 10
5306,10647,MacBook,macOS Monterey
5306,10648,Notebook,Windows 10
5307,10649,Servidor,Ubuntu 20.04
5308,10650,MacBook,macOS Monterey
5309,10651,MacBook,macOS Monterey
5310,10652,Notebook,Windows 11
5310,10653,MacBook,macOS Ventura
5310,10654,Servidor,Ubuntu 20.04
5311,10655,iPhone,iOS 16
5311,10656,iPhone,iOS 16
5311,10657,iPhone,iOS 17
5312,10658,Notebook,Windows 10
5312,10659,Celular,Android 13
5313,10660,iPhone,iOS 16
5313,10661,Notebook,Windows 11
5314,10662,Celular,Android 14
5314,10663,iPhone,iOS 17
5314,10664,iPhone,iOS 16
5315,10665,Notebook,Windows 11
5316,10666,MacBook,macOS Ventura
5316,10667,Celular,Android 13
5317,10668,Servidor,Ubuntu 22.04
5317,10669,iPhone,iOS 16
5318,10670,Celular,Android 13
5319,10671,Celular,Android 13
5320,10672,Servidor,Ubuntu 22.04
5321,10673,iPhone,iOS 16
5321,10674,MacBook,macOS Ventura
5321,10675,iPhone,iOS 16
5322,10676,Celular,Android 13
5322,10677,iPhone,iOS 17
5322,10678,iPhone,iOS 16
5323,10679,iPhone,iOS 16
5323,10680,Servidor,Ubuntu 20.04
5324,10681,iPhone,iOS 16
5324,10682,MacBook,macOS Monterey
5325,10683,MacBook,macOS Ventura
5326,10684,Servidor,Ubuntu 20.04
5326,10685,iPhone,iOS 16
5326,10686,Celular,Android 13
5327,10687,Servidor,Ubuntu 22.04
5327,10688,Celular,Android 14
5327,10689,iPhone,iOS 17
5328,10690,Notebook,Windows 11
5328,10691,Servidor,Ubuntu 20.04
5328,10692,MacBook,macOS Ventura
5329,10693,Notebook,Windows 11
5329,10694,MacBook,macOS Ventura
5329,10695,MacBook,macOS Monterey
5330,10696,MacBook,macOS Ventura
5330,10697,iPhone,iOS 16
5330,10698,iPhone,iOS 17
5331,10699,Celular,Android 14
5331,10700,Servidor,Ubuntu 22.04
5331,10701,iPhone,iOS 17
5332,10702,Servidor,Ubuntu 22.04
5333,10703,Servidor,Ubuntu 22.04
5333,10704,Notebook,Windows 11
5333,10705,Notebook,Windows 10
5334,10706,Celular,Android 14
5335,10707,iPhone,iOS 17
5336,10708,MacBook,macOS Monterey
5337,10709,iPhone,iOS 16
5337,10710,Celular,Android 13
5337,10711,Notebook,Windows 10
5338,10712,Servidor,Ubuntu 22.04
5338,10713,iPhone,iOS 16
5338,10714,Notebook,Windows 11
5339,10715,Celular,Android 14
5340,10716,Notebook,Windows 11
5340,10717,Notebook,Windows 10
5340,10718,Servidor,Ubuntu 20.04
5341,10719,MacBook,macOS Ventura
5341,10720,iPhone,iOS 17
5342,10721,Servidor,Ubuntu 22.04
5342,10722,Notebook,Windows 10
5342,10723,Servidor,Ubuntu 22.04
5343,10724,MacBook,macOS Ventura
5343,10725,MacBook,macOS Ventura
5344,10726,Servidor,Ubuntu 20.04
5345,10727,Celular,Android 13
5346,10728,Celular,Android 13
5346,10729,Notebook,Windows 10
5347,10730,Notebook,Windows 11
5348,10731,iPhone,iOS 17
5348,10732,Notebook,Windows 11
5349,10733,Celular,Android 13
5350,10734,Servidor,Ubuntu 22.04
5350,10735,Servidor,Ubuntu 20.04
5350,10736,Servidor,Ubuntu 22.04
5351,10737,Notebook,Windows 10
5351,10738,MacBook,macOS Monterey
5352,10739,Celular,Android 14
5352,10740,Notebook,Windows 10
5352,10741,iPhone,iOS 16
5353,10742,iPhone,iOS 17
5354,10743,Celular,Android 14
5354,10744,Notebook,Windows 10
5354,10745,MacBook,macOS Ventura
5355,10746,Notebook,Windows 10
5355,10747,iPhone,iOS 16
5356,10748,MacBook,macOS Monterey
5356,10749,MacBook,macOS Ventura
5357,10750,iPhone,iOS 17
5357,10751,MacBook,macOS Monterey
5358,10752,Notebook,Windows 10
5358,10753,iPhone,iOS 17
5358,10754,iPhone,iOS 16
5359,10755,Servidor,Ubuntu 22.04
5359,10756,Notebook,Windows 11
5359,10757,iPhone,iOS 16
5360,10758,iPhone,iOS 16
5361,10759,iPhone,iOS 17
5361,10760,Servidor,Ubuntu 20.04
5362,10761,Servidor,Ubuntu 20.04
5362,10762,Servidor,Ubuntu 22.04
5363,10763,Notebook,Windows 10
5363,10764,MacBook,macOS Monterey
5364,10765,MacBook,macOS Monterey
5364,10766,Celular,Android 13
5364,10767,Celular,Android 14
5365,10768,Notebook,Windows 10
5366,10769,Notebook,Windows 11
5366,10770,MacBook,macOS Ventura
5366,10771,iPhone,iOS 16
5367,10772,Notebook,Windows 10
5368,10773,Servidor,Ubuntu 20.04
5369,10774,MacBook,macOS Ventura
5369,10775,Servidor,Ubuntu 20.04
5370,10776,iPhone,iOS 16
5370,10777,Notebook,Windows 10
5371,10778,iPhone,iOS 16
5371,10779,iPhone,iOS 16
5371,10780,Notebook,Windows 10
5372,10781,Notebook,Windows 10
5373,10782,iPhone,iOS 17
5374,10783,Servidor,Ubuntu 22.04
5374,10784,Notebook,Windows 10
5375,10785,Servidor,Ubuntu 20.04
5375,10786,MacBook,macOS Ventura
5375,10787,Celular,Android 14
5376,10788,Celular,Android 14
5376,10789,MacBook,macOS Monterey
5377,10790,Servidor,Ubuntu 22.04
5377,10791,iPhone,iOS 16
5377,10792,Notebook,Windows 10
5378,10793,iPhone,iOS 17
5378,10794,Servidor,Ubuntu 20.04
5379,10795,Servidor,Ubuntu 20.04
5379,10796,Notebook,Windows 10
5380,10797,MacBook,macOS Monterey
5380,10798,iPhone,iOS 16
5381,10799,iPhone,iOS 17
5381,10800,Notebook,Windows 10
5382,10801,Celular,Android 13
5383,10802,iPhone,iOS 16
5384,10803,Celular,Android 13
5385,10804,iPhone,iOS 16
5386,10805,MacBook,macOS Monterey
5387,10806,MacBook,macOS Ventura
5387,10807,MacBook,macOS Ventura
5387,10808,Celular,Android 14
5388,10809,Notebook,Windows 11
5389,10810,Celular,Android 14
5389,10811,Notebook,Windows 11
5390,10812,Servidor,Ubuntu 22.04
5390,10813,MacBook,macOS Ventura
5390,10814,Celular,Android 13
5391,10815,MacBook,macOS Ventura
5391,10816,Notebook,Windows 10
5392,10817,Celular,Android 13
5393,10818,iPhone,iOS 16
5393,10819,MacBook,macOS Monterey
5394,10820,Notebook,Windows 10
5394,10821,Servidor,Ubuntu 22.04
5394,10822,Servidor,Ubuntu 22.04
5395,10823,Servidor,Ubuntu 20.04
5396,10824,MacBook,macOS Monterey
5396,10825,Servidor,Ubuntu 20.04
5396,10826,Notebook,Windows 11
5397,10827,Servidor,Ubuntu 20.04
5398,10828,Servidor,Ubuntu 22.04
5398,10829,Celular,Android 14
5399,10830,Servidor,Ubuntu 22.04
5399,10831,MacBook,macOS Monterey
5400,10832,Servidor,Ubuntu 20.04
5401,10833,Celular,Android 13
5401,10834,Servidor,Ubuntu 22.04
5402,10835,iPhone,iOS 16
5402,10836,Celular,Android 14
5402,10837,Celular,Android 14
5403,10838,Celular,Android 14
5404,10839,Celular,Android 14
5405,10840,iPhone,iOS 17
5406,10841,MacBook,macOS Ventura
5406,10842,Notebook,Windows 11
5407,10843,MacBook,macOS Monterey
5407,10844,MacBook,macOS Monterey
5408,10845,Servidor,Ubuntu 22.04
5408,10846,Notebook,Windows 11
5408,10847,Celular,Android 14
5409,10848,iPhone,iOS 17
5409,10849,Servidor,Ubuntu 22.04
5409,10850,Servidor,Ubuntu 22.04
5410,10851,Notebook,Windows 11
5410,10852,MacBook,macOS Ventura
5411,10853,Servidor,Ubuntu 20.04
5411,10854,MacBook,macOS Monterey
5411,10855,Servidor,Ubuntu 20.04
5412,10856,MacBook,macOS Ventura
5412,10857,iPhone,iOS 16
5413,10858,Celular,Android 14
5413,10859,Servidor,Ubuntu 22.04
5413,10860,Celular,Android 13
5414,10861,MacBook,macOS Monterey
5414,10862,iPhone,iOS 17
5414,10863,MacBook,macOS Ventura
5415,10864,Notebook,Windows 10
5416,10865,Notebook,Windows 10
5416,10866,iPhone,iOS 16
5417,10867,Celular,Android 14
5417,10868,Servidor,Ubuntu 22.04
5417,10869,Servidor,Ubuntu 20.04
5418,10870,Servidor,Ubuntu 22.04
5418,10871,iPhone,iOS 16
5419,10872,Celular,Android 13
5419,10873,Celular,Android 13
5419,10874,iPhone,iOS 16
5420,10875,iPhone,iOS 16
5420,10876,MacBook,macOS Ventura
5420,10877,Servidor,Ubuntu 20.04
5421,10878,MacBook,macOS Monterey
5422,10879,Celular,Android 13
5423,10880,Notebook,Windows 10
5424,10881,Servidor,Ubuntu 22.04
5424,10882,Notebook,Windows 10
5424,10883,Servidor,Ubuntu 22.04
5425,10884,Celular,Android 13
5425,10885,Notebook,Windows 11
5425,10886,Notebook,Windows 10
5426,10887,Celular,Android 13
5426,10888,MacBook,macOS Monterey
5426,10889,Servidor,Ubuntu 20.04
5427,10890,iPhone,iOS 17
5427,10891,Celular,Android 13
5427,10892,Servidor,Ubuntu 22.04
5428,10893,MacBook,macOS Ventura
5428,10894,iPhone,iOS 17
5428,10895,iPhone,iOS 16
5429,10896,Notebook,Windows 11
5429,10897,Notebook,Windows 10
5430,10898,MacBook,macOS Ventura
5430,10899,iPhone,iOS 16
5430,10900,Servidor,Ubuntu 20.04
5431,10901,MacBook,macOS Ventura
5431,10902,Celular,Android 14
5431,10903,iPhone,iOS 17
5432,10904,Notebook,Windows 10
5432,10905,iPhone,iOS 17
5433,10906,Notebook,Windows 11
5434,10907,iPhone,iOS 17
5435,10908,Servidor,Ubuntu 20.04
5436,10909,Notebook,Windows 10
5436,10910,Servidor,Ubuntu 20.04
5436,10911,Notebook,Windows 10
5437,10912,Celular,Android 13
5437,10913,iPhone,iOS 17
5438,10914,Notebook,Windows 11
5438,10915,iPhone,iOS 16
5439,10916,iPhone,iOS 16
5440,10917,Notebook,Windows 10
5440,10918,iPhone,iOS 17
5441,10919,Celular,Android 13
5441,10920,iPhone,iOS 17
5442,10921,MacBook,macOS Ventura
5442,10922,Notebook,Windows 10
5443,10923,Servidor,Ubuntu 20.04
5443,10924,MacBook,macOS Monterey
5444,10925,Servidor,Ubuntu 20.04
5444,10926,Celular,Android 14
5444,10927,Celular,Android 14
5445,10928,MacBook,macOS Ventura
5445,10929,Servidor,Ubuntu 20.04
5445,10930,Celular,Android 13
5446,10931,Notebook,Windows 11
5446,10932,Celular,Android 14
5447,10933,iPhone,iOS 16
5447,10934,iPhone,iOS 16
5447,10935,MacBook,macOS Ventura
5448,10936,MacBook,macOS Ventura
5448,10937,MacBook,macOS Monterey
5448,10938,Celular,Android 13
5449,10939,Celular,Android 13
5449,10940,iPhone,iOS 17
5449,10941,Notebook,Windows 10
5450,10942,Celular,Android 14
5451,10943,Notebook,Windows 10
5451,10944,iPhone,iOS 17
5452,10945,iPhone,iOS 16
5452,10946,Celular,Android 13
5453,10947,Notebook,Windows 10
5454,10948,Notebook,Windows 11
5454,10949,Servidor,Ubuntu 20.04
5454,10950,Celular,Android 13
5455,10951,Notebook,Windows 11
5455,10952,Servidor,Ubuntu 22.04
5455,10953,Servidor,Ubuntu 20.04
5456,10954,Servidor,Ubuntu 22.04
5457,10955,MacBook,macOS Monterey
5457,10956,Servidor,Ubuntu 20.04
5458,10957,Notebook,Windows 10
5458,10958,iPhone,iOS 16
5458,10959,Notebook,Windows 11
5459,10960,Notebook,Windows 10
5460,10961,Notebook,Windows 11
5461,10962,Servidor,Ubuntu 20.04
5462,10963,Notebook,Windows 11
5462,10964,Servidor,Ubuntu 22.04
5463,10965,MacBook,macOS Ventura
5463,10966,MacBook,macOS Ventura
5464,10967,Notebook,Windows 11
5464,10968,iPhone,iOS 16
5464,10969,iPhone,iOS 17
5465,10970,iPhone,iOS 16
5466,10971,Notebook,Windows 11
5466,10972,iPhone,iOS 17
5467,10973,iPhone,iOS 17
5468,10974,iPhone,iOS 17
5468,10975,Servidor,Ubuntu 20.04
5469,10976,Servidor,Ubuntu 20.04
5469,10977,Celular,Android 13
5469,10978,Celular,Android 14
5470,10979,Notebook,Windows 10
5470,10980,MacBook,macOS Ventura
5471,10981,Notebook,Windows 10
5471,10982,Celular,Android 13
5472,10983,iPhone,iOS 17
5473,10984,MacBook,macOS Ventura
5474,10985,Servidor,Ubuntu 20.04
5475,10986,Celular,Android 13
5476,10987,iPhone,iOS 16
5476,10988,iPhone,iOS 17
5477,10989,Celular,Android 14
5478,10990,Servidor,Ubuntu 22.04
5478,10991,MacBook,macOS Ventura
5478,10992,Notebook,Windows 10
5479,10993,MacBook,macOS Ventura
5479,10994,Notebook,Windows 10
5479,10995,Notebook,Windows 10
5480,10996,Servidor,Ubuntu 22.04
5480,10997,Celular,Android 13
5480,10998,iPhone,iOS 16
5481,10999,Servidor,Ubuntu 20.04
5481,11000,Celular,Android 14
5482,11001,Celular,Android 14
5482,11002,iPhone,iOS 16
5483,11003,Notebook,Windows 11
5483,11004,MacBook,macOS Monterey
5484,11005,Celular,Android 14
5484,11006,Celular,Android 14
5484,11007,Notebook,Windows 11
5485,11008,MacBook,macOS Monterey
5485,11009,Servidor,Ubuntu 22.04
5485,11010,Servidor,Ubuntu 22.04
5486,11011,iPhone,iOS 17
5487,11012,Notebook,Windows 10
5487,11013,Notebook,Windows 11
5487,11014,MacBook,macOS Monterey
5488,11015,Servidor,Ubuntu 20.04
5489,11016,Notebook,Windows 11
5490,11017,MacBook,macOS Ventura
5490,11018,Notebook,Windows 11
5491,11019,MacBook,macOS Monterey
5491,11020,Notebook,Windows 10
5492,11021,iPhone,iOS 16
5493,11022,MacBook,macOS Monterey
5493,11023,Servidor,Ubuntu 20.04
5494,11024,Celular,Android 13
5495,11025,Celular,Android 14
5495,11026,iPhone,iOS 17
5495,11027,Celular,Android 14
5496,11028,Servidor,Ubuntu 20.04
5497,11029,Celular,Android 14
5498,11030,Celular,Android 14
5498,11031,Notebook,Windows 11
5499,11032,iPhone,iOS 17
5499,11033,Servidor,Ubuntu 22.04
5500,11034,Notebook,Windows 10
5500,11035,Notebook,Windows 10
5500,11036,iPhone,iOS 17
5501,11037,Celular,Android 14
5502,11038,Servidor,Ubuntu 22.04
5503,11039,iPhone,iOS 16
5504,11040,MacBook,macOS Ventura
5505,11041,Celular,Android 13
5506,11042,MacBook,macOS Ventura
5506,11043,MacBook,macOS Ventura
5507,11044,MacBook,macOS Monterey
5507,11045,Celular,Android 13
5508,11046,Notebook,Windows 10
5508,11047,Celular,Android 13
5508,11048,Servidor,Ubuntu 22.04
5509,11049,Servidor,Ubuntu 22.04
5509,11050,MacBook,macOS Ventura
5509,11051,Servidor,Ubuntu 20.04
5510,11052,MacBook,macOS Ventura
5510,11053,Celular,Android 14
5511,11054,iPhone,iOS 16
5511,11055,MacBook,macOS Monterey
5511,11056,Servidor,Ubuntu 20.04
5512,11057,MacBook,macOS Monterey
5512,11058,Notebook,Windows 11
5512,11059,Notebook,Windows 10
5513,11060,MacBook,macOS Monterey
5514,11061,Celular,Android 14
5515,11062,Notebook,Windows 10
5515,11063,Servidor,Ubuntu 20.04
5516,11064,Notebook,Windows 11
5517,11065,Servidor,Ubuntu 22.04
5518,11066,Celular,Android 13
5518,11067,MacBook,macOS Ventura
5519,11068,Celular,Android 14
5520,11069,Servidor,Ubuntu 20.04
5520,11070,Servidor,Ubuntu 22.04
5521,11071,iPhone,iOS 16
5521,11072,MacBook,macOS Ventura
5521,11073,iPhone,iOS 16
5522,11074,Celular,Android 14
5523,11075,Celular,Android 13
5523,11076,Celular,Android 13
5523,11077,MacBook,macOS Monterey
5524,11078,Notebook,Windows 10
5524,11079,MacBook,macOS Monterey
5525,11080,Celular,Android 13
5525,11081,MacBook,macOS Monterey
5525,11082,Notebook,Windows 11
5526,11083,Notebook,Windows 10
5526,11084,iPhone,iOS 17
5526,11085,Notebook,Windows 10
5527,11086,iPhone,iOS 16
5527,11087,Celular,Android 13
5527,11088,MacBook,macOS Monterey
5528,11089,MacBook,macOS Ventura
5529,11090,Notebook,Windows 11
5530,11091,Celular,Android 13
5530,11092,Celular,Android 14
5530,11093,iPhone,iOS 17
5531,11094,MacBook,macOS Monterey
5531,11095,iPhone,iOS 17
5532,11096,Notebook,Windows 11
5532,11097,Servidor,Ubuntu 22.04
5533,11098,Servidor,Ubuntu 22.04
5533,11099,iPhone,iOS 16
5534,11100,Notebook,Windows 11
5535,11101,Notebook,Windows 10
5535,11102,MacBook,macOS Monterey
5535,11103,MacBook,macOS Ventura
5536,11104,iPhone,iOS 16
5537,11105,MacBook,macOS Monterey
5537,11106,Servidor,Ubuntu 20.04
5537,11107,Notebook,Windows 10
5538,11108,MacBook,macOS Ventura
5539,11109,Celular,Android 13
5539,11110,Celular,Android 13
5540,11111,MacBook,macOS Ventura
5540,11112,Celular,Android 13
5541,11113,Celular,Android 13
5541,11114,iPhone,iOS 16
5541,11115,MacBook,macOS Ventura
5542,11116,Notebook,Windows 10
5542,11117,MacBook,macOS Monterey
5543,11118,MacBook,macOS Monterey
5544,11119,MacBook,macOS Ventura
5544,11120,Notebook,Windows 11
5544,11121,iPhone,iOS 16
5545,11122,Servidor,Ubuntu 22.04
5546,11123,MacBook,macOS Ventura
5547,11124,Servidor,Ubuntu 22.04
5547,11125,MacBook,macOS Monterey
5548,11126,MacBook,macOS Ventura
5548,11127,Servidor,Ubuntu 22.04
5549,11128,iPhone,iOS 16
5550,11129,Celular,Android 14
5550,11130,iPhone,iOS 16
5551,11131,MacBook,macOS Ventura
5551,11132,Celular,Android 14
5551,11133,Notebook,Windows 10
5552,11134,Servidor,Ubuntu 20.04
5552,11135,MacBook,macOS Ventura
5553,11136,iPhone,iOS 16
5554,11137,Notebook,Windows 10
5554,11138,iPhone,iOS 17
5554,11139,MacBook,macOS Ventura
5555,11140,MacBook,macOS Ventura
5556,11141,MacBook,macOS Ventura
5556,11142,iPhone,iOS 17
5556,11143,MacBook,macOS Ventura
5557,11144,MacBook,macOS Monterey
5557,11145,Servidor,Ubuntu 20.04
5558,11146,Servidor,Ubuntu 20.04
5558,11147,iPhone,iOS 16
5558,11148,Servidor,Ubuntu 22.04
5559,11149,Servidor,Ubuntu 20.04
5559,11150,MacBook,macOS Ventura
5560,11151,MacBook,macOS Ventura
5560,11152,Celular,Android 13
5560,11153,MacBook,macOS Ventura
5561,11154,iPhone,iOS 16
5561,11155,Celular,Android 14
5561,11156,Notebook,Windows 10
5562,11157,MacBook,macOS Ventura
5562,11158,MacBook,macOS Ventura
5562,11159,Celular,Android 14
5563,11160,Servidor,Ubuntu 20.04
5564,11161,iPhone,iOS 16
5564,11162,Celular,Android 14
5564,11163,iPhone,iOS 16
5565,11164,Servidor,Ubuntu 20.04
5565,11165,iPhone,iOS 16
5565,11166,Celular,Android 13
5566,11167,Notebook,Windows 10
5566,11168,Notebook,Windows 10
5566,11169,Servidor,Ubuntu 20.04
5567,11170,Notebook,Windows 10
5567,11171,Celular,Android 14
5568,11172,MacBook,macOS Monterey
5568,11173,MacBook,macOS Ventura
5568,11174,Servidor,Ubuntu 22.04
5569,11175,Notebook,Windows 11
5569,11176,MacBook,macOS Monterey
5570,11177,Notebook,Windows 10
5570,11178,MacBook,macOS Ventura
5571,11179,Celular,Android 14
5572,11180,Celular,Android 13
5573,11181,MacBook,macOS Ventura
5574,11182,MacBook,macOS Monterey
5574,11183,Notebook,Windows 11
5574,11184,MacBook,macOS Ventura
5575,11185,Celular,Android 14
5575,11186,Servidor,Ubuntu 20.04
5576,11187,Servidor,Ubuntu 22.04
5576,11188,Celular,Android 14
5576,11189,iPhone,iOS 17
5577,11190,iPhone,iOS 16
5578,11191,Servidor,Ubuntu 22.04
5578,11192,MacBook,macOS Ventura
5578,11193,Celular,Android 14
5579,11194,Servidor,Ubuntu 20.04
5579,11195,MacBook,macOS Ventura
5580,11196,Notebook,Windows 10
5580,11197,Celular,Android 13
5580,11198,Servidor,Ubuntu 22.04
5581,11199,Servidor,Ubuntu 20.04
5581,11200,MacBook,macOS Monterey
5582,11201,Celular,Android 13
5582,11202,iPhone,iOS 16
5583,11203,Notebook,Windows 10
5584,11204,iPhone,iOS 17
5584,11205,Celular,Android 13
5584,11206,Servidor,Ubuntu 20.04
5585,11207,Celular,Android 14
5585,11208,Servidor,Ubuntu 22.04
5586,11209,Servidor,Ubuntu 20.04
5587,11210,Notebook,Windows 11
5588,11211,Servidor,Ubuntu 22.04
5589,11212,Celular,Android 13
5589,11213,iPhone,iOS 17
5590,11214,Notebook,Windows 11
5590,11215,Servidor,Ubuntu 22.04
5590,11216,Notebook,Windows 10
5591,11217,Notebook,Windows 10
5591,11218,iPhone,iOS 17
5592,11219,iPhone,iOS 17
5593,11220,Notebook,Windows 11
5593,11221,MacBook,macOS Monterey
5594,11222,Notebook,Windows 10
5594,11223,Servidor,Ubuntu 20.04
5595,11224,MacBook,macOS Monterey
5595,11225,MacBook,macOS Monterey
5596,11226,Servidor,Ubuntu 22.04
5597,11227,iPhone,iOS 17
5597,11228,Servidor,Ubuntu 22.04
5598,11229,Servidor,Ubuntu 22.04
5599,11230,Notebook,Windows 10
5600,11231,Servidor,Ubuntu 20.04
5600,11232,iPhone,iOS 16
5600,11233,iPhone,iOS 16
5601,11234,Notebook,Windows 10
5602,11235,Notebook,Windows 11
5603,11236,Celular,Android 14
5603,11237,Notebook,Windows 10
5603,11238,Servidor,Ubuntu 22.04
5604,11239,iPhone,iOS 17
5605,11240,MacBook,macOS Ventura
5606,11241,Celular,Android 14
5606,11242,Celular,Android 13
5607,11243,Celular,Android 13
5607,11244,Notebook,Windows 11
5608,11245,iPhone,iOS 17
5608,11246,Notebook,Windows 11
5608,11247,Servidor,Ubuntu 20.04
5609,11248,Notebook,Windows 11
5609,11249,Servidor,Ubuntu 22.04
5609,11250,iPhone,iOS 16
5610,11251,MacBook,macOS Ventura
5611,11252,iPhone,iOS 17
5611,11253,Notebook,Windows 10
5611,11254,Notebook,Windows 11
5612,11255,Notebook,Windows 10
5613,11256,Celular,Android 13
5613,11257,iPhone,iOS 17
5614,11258,MacBook,macOS Ventura
5614,11259,Celular,Android 14
5614,11260,iPhone,iOS 16
5615,11261,Notebook,Windows 11
5616,11262,Celular,Android 14
5616,11263,Celular,Android 13
5616,11264,MacBook,macOS Monterey
5617,11265,Notebook,Windows 10
5618,11266,iPhone,iOS 16
5618,11267,iPhone,iOS 17
5618,11268,MacBook,macOS Ventura
